// Localization Table
// Language: Simplified Chinese
[Info]
//2582. ORIGINAL [#FF8080FF]: Not now.
651af3c7-2e70-4bd3-a218-76e2f9ceeed6 = 别死

//2583. ORIGINAL [#FF8080FF]: Please not now.
2bf81f90-1554-4fec-8713-fbff987ecfeb = 求你了,至少不是现在..

//2584. ORIGINAL [#FF8080FF]: No.
fe6b5b32-1dcb-4d71-948a-eb63aa97b711 = 别..

//2585. ORIGINAL [#FF8080FF]: Please.
beac82f1-4e2d-4fbf-9d3a-f927d9575e13 = 拜托..

//2586. ORIGINAL [#FF8080FF]: Find a way to survive.
7a30b265-52bb-475b-8015-57f8aed6436e = 找到活下去的办法..

//2587. ORIGINAL [#FF00B0F0]: WBLN! Your news, your station.
c0baad81-150d-41c4-88e5-c32eeafd2d34 = WBLN！你的新闻,你的广播

//2588. ORIGINAL [#FF8080FF]: Uncertainty and fear in Kentucky as the lockdown continues on this...
036d85be-a47c-44d4-9c32-85fbe019db3f = 肯塔基州因为不确定性的事件和持续的恐慌继续封锁

//2589. ORIGINAL [#FF8080FF]: ... the second day of the Knox Event exclusion.
61df9586-d4f5-46ff-97de-589faff19d4e = ... 诺克斯事件后的第二天

//2590. ORIGINAL [#FF8080FF]: WBLN's Richard Gershwin is being held by US Army Officials.
2721c41d-53c6-4467-8779-45354aa37ac2 = WBLN的理查德·格什温被美国军方官员扣押

//2591. ORIGINAL [#FF8080FF]: We believe this to be... against his will.
f18d3bfa-8f00-41d7-b8cc-ef04e95582c5 = 我们相信.......他并不是自愿的

//2592. ORIGINAL [#FF8080FF]: We're ascertaining the situation right now.
d682371b-928f-445a-a75c-5c2d7ad4bdf9 = 我们现在正在调查相关情况

//2593. ORIGINAL [#FF8080FF]: Meanwhile, evacuees are talking of a flu-like illness and temporary immobility...
b98190ba-03c1-4bcf-84ad-6ce8f68d4501 = 与此同时,撤离人员正在谈论流感样疾病和暂时停止的撤离行动

//2594. ORIGINAL [#FF8080FF]: ... in those they left behind.
bcfab9d8-044e-4fd8-bdb2-cfcabf3c4103 = ... 在那些他们离开的地方

//2595. ORIGINAL [#FF8080FF]: Reports are also coming in of panic and confusion inside the Zone.
bf8a0c83-4393-4b51-a215-dd4260f10fb9 = 报告传来,恐慌和混乱在那些区域内肆虐

//2596. ORIGINAL [#FF8080FF]: Army Officials are thought to be setting up quarantine areas and...
0e99e9c8-94af-4f2d-b2ce-8020e071ee7e = 军队官员正在建立隔离区....

//2597. ORIGINAL [#FF8080FF]: ... scientific test areas within the perimeter.
3a2a02f4-dd78-4eff-895b-dc949c9a3d27 = ....并在周边建立了科学试验区

//2598. ORIGINAL [#FF8080FF]: On the outside all that can be done, we're told...
aff5fca8-ed37-4e96-8df9-99224c3c5f08 = 从外表上看,我们被告知....

//2599. ORIGINAL [#FF8080FF]: ... is to sit and wait.
08696f7a-bdba-4517-b0dc-898e6e1c2bcc = ....必须坐着等待

//2600. ORIGINAL [#FF8080FF]: We'll have the latest from Richard Gershwin and his team later today.
262b1d5f-b06e-4398-a20d-cc1a85935b2d = 今天晚些时候我们会收到理查德·格什温和他的团队的最新消息

//2601. ORIGINAL [#FF8080FF]: We're talking to our reporter Richard Gershwin on the scene in Kentucky.
41f9fc00-c126-4306-b7f5-ee46c88fc493 = 我们正在肯塔基州现场连线我们的记者理查德·格什温

//2602. ORIGINAL [#FF00B050]: Richard, you've attempted to enter the Exclusion Zone?
0b49f8c1-d3eb-4f6e-8898-f22642477828 = 理查德,你尝试过进入隔离区么？

//2603. ORIGINAL [#FF00B050]: I did Diane. I didn't get far.
a0464b84-00b5-429e-8d28-5f638ef8e9ee = 是的,黛安,但是没能走太远

//2604. ORIGINAL [#FF00B050]: We found a driver from a town called West Point.
e77714ca-d66f-40c8-9a2b-af4402fbe9ec = 我们找到一个来自西点镇的司机

//2605. ORIGINAL [#FF00B050]: He told us he'd take is in to find the truth.
2a082cc1-75b5-4347-9bf1-2f0d3295eb5a = 他会告诉我们真相

//2606. ORIGINAL [#FF00B050]: And to find his family.
071d916e-f380-4bf1-b258-2d9ff8be1d12 = 并且希望借此找到他的家人

//2607. ORIGINAL [#FF00B050]: We went cross-country in his pick-up but...
33481eef-08d0-499b-80b6-c3278c32c638 = 我们开着他的皮卡一直走,但是....

//2608. ORIGINAL [#FF00B050]: There are barriers everywhere. Lots of perimeter patrols...
4c665102-1923-44f5-8a3a-0a08f51ed50d = 到处都是封锁线,周边有很多巡逻队...

//2609. ORIGINAL [#FF00B050]: We were picked up pretty much instantly.
c2a15257-329f-470c-9de7-f7ea9c1c1abd = 我们很快就被带离了这里

//2610. ORIGINAL [#FF00B050]: I was in cells overnight. No closer to the truth.
4ce405ca-fd99-48bf-a3b1-497373770ca2 = 我们在牢房里过得夜,距离事实真相又更近了一步

//2611. ORIGINAL [#FF00B050]: Is there something we're not being told Richard?
559e16f6-3e04-43b8-af00-0d35e13ebdb4 = 还有什么事是没告诉理查德的么？

//2612. ORIGINAL [#FF00B050]: If we hear it, it will be tomorrow.
f93cf20e-9897-4ec2-ba1c-43e515f64e08 = 即使我们知道了,那也要等到明天了

//2613. ORIGINAL [#FF00B050]: General John McGrew has stated there will be a press conference.
d8389e42-941b-4e37-a782-a04165612587 = 约翰·麦格雷夫将军说会有一个记者招待会

//2614. ORIGINAL [#FF00B050]: Where answers will be given, and families will be reassured.
c5f15908-0098-46b5-8fb5-41576fd49852 = 在那里会给出大家答案,还请大家放心

//2615. ORIGINAL [#FF00B050]: That won't be enough for my friend in the pick-up though.
f601a453-917b-4355-9f74-6062e47e7c77 = 不过,这对我的朋友来说还不够

//2616. ORIGINAL [#FF00B050]: He's still in the cells. My thanks to Triple N for getting me out so quick.
237c980f-a286-43b3-ba73-057e05552e5a = 他还在牢房里.感谢Triple N让我这么快就出来了

//2617. ORIGINAL [#FF8080FF]: You watch yourself down there Richard!
d1918633-1de3-4375-be90-e28fe589fa70 = 照顾好你自己,理查德！

//2618. ORIGINAL [#FF00B050]: Diane, I will!
a2e6e25b-399a-4193-8332-a29c4747491c = 我会的,黛安！

//2619. ORIGINAL [#FFFFC000]: Welcome to Talk the Night. With you until Dawn! I'm Dawn Stevenson.
7e5c3cdc-52a6-415b-a54b-4ad1c781f893 =欢迎来到今天的夜间访谈.和你在一起直到黎明！我是道恩·史蒂文森

//2620. ORIGINAL [#FFFFC000]: I'm here with the campaigner and activist Iain Sweetman.
c76fbc59-13c6-4217-9fcb-c91341114b29 = 我和罗利事件的幸存者伊恩·斯威特曼在一起

//2621. ORIGINAL [#FFFFC000]: Now Iain, for those who don't know your...
73be17b0-84ca-4996-8a4d-b65a1d479cb2 = 现在伊恩,对于那些不认识你的人....

//2622. ORIGINAL [#FF00B050]: My wife died during the Raleigh Outbreak.
f9101ea7-e347-4e75-bce9-88ae3a534d21 = 我的妻子在罗利的事件中去世了

//2623. ORIGINAL [#FF00B050]: All I wanted ever since was justice for her.
9ea16fd8-8657-47e2-96a5-7d7e1c051dc3 = 从那以后我只想为她讨个公道

//2624. ORIGINAL [#FF00B050]: The Center for Disease Control was unfit for purpose.
3e3bcbde-613f-434a-9c0a-51a69c9e528d = 疾病控制中心并不能成为一个借口

//2625. ORIGINAL [#FF00B050]: Sure, they beat it. But only after so many needless...
01751f5d-15ad-4be9-ae56-2771e30b25e8 = 当然,他们赢了,但是在那么多本可以避免的事情之后......

//2626. ORIGINAL [#FF00B050]: ... just so many deaths.
e7c7d04b-c428-42ae-ad5a-565843e8a80e = ...死了那么多的人

//2627. ORIGINAL [#FFFFC000]: Iain, if you don't mind me asking...
42049117-b73b-43ca-b282-4b6da25eb81a = 伊恩,如果你不介意我问.....

//2628. ORIGINAL [#FFFFC000]: ... in the Knox Event do you see history repeating?
e8707a43-b04d-4cc6-ba7d-1f211cf44034 = .....在诺克斯事件中,能看到历史在重演么？

//2629. ORIGINAL [#FF00B050]: I hope not. I see activity, and I see action.
540cc7bd-3628-4f5b-b586-fb8953317fe8 = 我希望不会,我看到了有人开始了活动并采取行动

//2630. ORIGINAL [#FF00B050]: That was sorely lacking in Raleigh.
9001cc1a-5458-47e0-ac91-db4454a2642f = 这在罗利是非常缺乏的

//2631. ORIGINAL [#FF00B050]: There were more journalists than specialists in the temporary hospitals.
4b52dc37-cf29-4124-8169-894788428c3b = 临时医院里的记者比医生还多

//2632. ORIGINAL [#FFFFC000]: I recall. Several of my colleagues contracted the infection.
6b8504e1-0bec-4636-a5c0-2a22639d3b35 = 我记得,我的几个同事感染了这种病毒

//2633. ORIGINAL [#FF00B050]: It made for good copy from the quarantine camps.
204cc740-c50c-4c22-bd46-92994f300801 = 他们被带进了标准化的隔离营地

//2634. ORIGINAL [#FF00B050]: So it added to the hysteria too.
4fb8804e-9c9d-4696-be13-b2bfc52ddac8 = 当然,这也使得他们很抓狂

//2635. ORIGINAL [#FF00B050]: I'm at peace with it all now. Since the court ruling.
76a2c3cb-c322-49e1-843c-3d93995a9ff7 = 自从法院判决之后,我选择接受了一切

//2636. ORIGINAL [#FF00B050]: But I spent so much of my time fighting to get Suzanne's voice heard.
ce8926d6-9488-46d2-bda9-ec3ddef406de =我花了太多时间去争取让苏珊娜的遭遇被世人了解

//2637. ORIGINAL [#FF00B050]: And when I look at how efficient the response to the Event has been...
7806ad81-2e36-4f4b-b577-56d5d0c7703e = 当我看到诺克斯事件中的迅速反应....

//2638. ORIGINAL [#FF00B050]: I realise that lessons were learned from the entire Raleigh episode.
109f693d-3ebc-451d-97f0-4fd6d093f26e = 我意识到这是从罗利事件中吸取到的教训

//2639. ORIGINAL [#FF00B050]: Maybe it won't happen again.
5aef1173-bd9c-4374-ace0-6a23727b39f1 = 也许悲剧不会重演

//2640. ORIGINAL [#FFFFC000]: We're all hoping and praying that's the case Iain.
ff8dc519-723e-4a2d-b1c2-3daea597498c = 伊恩,我们都希望能如你所言

//2641. ORIGINAL [#FFFFC000]: Thank you for talking through the night.
a4369ae6-abd6-4977-af0b-e063bf54c398 = 感谢收听夜间访谈栏目

//2642. ORIGINAL [#FF8080FF]: Panic in Kentucky, as the Knox Exclusion enters its third day.
6e74692c-40df-4b57-adba-6ddd41420ea8 = 诺克斯事件的第三天后,肯塔基州也陷入了恐慌

//2643. ORIGINAL [#FF8080FF]: A huge area remains sectioned off today...
331f6799-6502-4170-b0f9-56160c85f96e = 今天仍然有大片的区域被隔离起来

//2644. ORIGINAL [#FF8080FF]: ... with the small towns of Muldraugh and West Point...
d0709342-cb0c-490d-9a47-fc0b83097e24 = ...还有像还有马尔德劳和西点这样的小镇....

//2645. ORIGINAL [#FF8080FF]: ... central to this developing situation.
6cac2540-edfd-4a4a-91a0-fd3dfabd51cc = ... 对这一发展形势至关重要

//2646. ORIGINAL [#FF8080FF]: Richard Gershwin is our correspondent.
ad57f343-47c1-4ec8-9395-087d55743f36 = 理查德·格什温是我们的记者

//2647. ORIGINAL [#FF00B050]: Diane, it's a scene of panic and confusion here.
b3b69cd2-6061-4992-9958-a3d5a6524715 = 黛安,这里充满了恐慌和混乱

//2648. ORIGINAL [#FF00B050]: Roads are blocked, checkpoints have been set up.
cc9acd26-7ee6-4279-915b-b308fc1f6f9d = 道路被堵住了,并且检查站也已经被建立了.

//2649. ORIGINAL [#FF00B050]: Equipment waiting for overseas deployment is instead...
b0ab6447-c58f-4dcd-8bf9-1af8b85da72f = 那些等待着海外驻军所使用的装备

//2650. ORIGINAL [#FF00B050]: ... being used to separate victims of an unknown disease...
d3022ba1-e9eb-47f8-b74e-ac5020d42da8 = 已经被用了分开那些未知疾病的受害者

//2651. ORIGINAL [#FF00B050]: ... from the rest of America.
6103e8e1-5594-46d7-9f15-5e51087c7f8e = 在美国的其他地方

//2652. ORIGINAL [#FF00B050]: Everything below the curve of the Ohio river is a no-go zone, Diane.
c6494a26-93e5-4665-90cb-d17348fb96d3 = 并且所有在俄亥俄河下方都是隔离区, 戴安.

//2653. ORIGINAL [#FF8080FF]: What's the word on the people in there?
660cd27d-c462-47e8-b478-dca7eed7963e = 今天有什么官方对隔离区民众要说的吗 ？

//2654. ORIGINAL [#FF00B050]: No official update today, still the reports of 'panic and confusion'.
735f128f-9bea-4ccf-bf94-523a3d44e6d4 = 今天没有官方的新消息, 还是只有关于恐慌和混乱的报告.

//2655. ORIGINAL [#FF00B050]: What's more, and what's really got folk here concerned...
464d9e94-e6f1-4672-805f-d989a18a9aa0 = 还有,让当地人真正担心的是…

//2656. ORIGINAL [#FF00B050]: ... is communication.
60f55cb6-5e55-49f6-8353-118c4849077f = 其实是通讯.

//2657. ORIGINAL [#FF00B050]: We've been told that Knox Telecommunications has had...
5ec6b5fe-6e42-466c-966a-7969e8793ee7 = 我们被告知诺克斯电信公司正在…

//2658. ORIGINAL [#FF00B050]: ... phone lines down for maintenance but the picture is far from clear.
2f837f9a-f555-489d-953d-cf1a1c1b80e3 = …暂停当地通讯以维护线路,但恐怕真相远不止于此.

//2659. ORIGINAL [#FF00B050]: The situation would seem to be unfortunate in the extreme.
93967b2a-df8d-4227-bc5d-b36024e157f6 =现在的情况已经不幸到了极点.

//2660. ORIGINAL [#FF8080FF]: So we want answers Richard, when are we getting them?
01f79424-e17e-435d-95af-ad0c95daf477 = 我们需要答案,理查德,什么时候我们才能得到答案呢？

//2661. ORIGINAL [#FF00B050]: Later today, Diane.
cb325173-39cc-4003-86d8-499ad6eb702d = 稍后回来,我是黛安.

//2662. ORIGINAL [#FF00B050]: General John McGrew will be holding a press conference in the...
8edf740c-72fd-4654-a649-8f9a823b2437 = 约翰 麦格鲁将军将会在今天下午举行一场发布会…

//2663. ORIGINAL [#FF00B050]: ... temporary camp behind me this afternoon.
319dc33c-4230-4a07-9c0b-02d9449cfdb5 = 地点就在我身后的临时营地里.

//2664. ORIGINAL [#FF00B050]: A lot of angry people here want to hear what he has to say.
c6e3a12b-bd10-42f0-b12b-143b273c5ec6 = 许多愤怒的当地群众想要听听他的说法.

//2665. ORIGINAL [#FF8080FF]: I bet they do. Okay Richard, thanks for the report.
b5cf4580-c984-4886-819f-3356850a387a = 我敢打赌他们一定会想听将军的解释的.好的理查德,多谢你的报道.

//2666. ORIGINAL [#FF8080FF]: Meanwhile key Republicans have poured scorn on the President's handling...
5f8a7720-5789-4487-8034-e8912b8303b2 = 与此同时,一些共和党的关键人物纷纷批评总统对于肯塔基州的疫情爆发……

//2667. ORIGINAL [#FF8080FF]: ... of the Kentucky outbreak.
7c794828-3955-405a-9993-0ee894bf1152 = …处理不当,缺乏策略.

//2668. ORIGINAL [#FF8080FF]: More on that, and the political storm brewing in DC...
e6021a45-5e8e-464c-ac1e-c3afa38c988c = 还有更多,华盛顿正在酝酿一场政治风暴...

//2669. ORIGINAL [#FF8080FF]: ... after these messages.
2b23db63-990b-4aa1-b838-4630dd8a2adf = ... 在这些信息之后

//2670. ORIGINAL [#FF8080FF]: We're going straight over to a statement made by...
f8b4b36d-231d-4513-8b0e-9ef6d31cfde9 = 我们要发布一个声明....

//2671. ORIGINAL [#FF8080FF]: ... a General John McGrew on the Knox Exclusion Zone boundary.
e0b0c049-4b96-4a6b-abf3-15bc0dc6ecfa = ... 诺克斯隔离区边界上的约翰·麦格雷夫将军

//2672. ORIGINAL [#FF00B050]: General! General! Why can't we speak to them?
0312afd0-f9ac-4a09-bc5a-68e1ab351a76 = 将军！将军！为什么我们不能和他们说话？

//2673. ORIGINAL [#FF00B0F0]: He said NO quest... <click>
687a56bd-c4da-45b2-ac90-05e0d33f1454 = 他说：“无可奉告”...<咔哒>

//2674. ORIGINAL [#FF8080FF]: Quite a forceful end to that statement Richard?
db9bad1b-aea1-4817-84c1-8127f3333468 = 这次对话结束的很强硬,理查德？

//2675. ORIGINAL [#FF00B050]: It was. There's still a lot unsaid down here.
e6706448-8774-4a9e-84d8-c7c037234529 = 是的,后面还有很多话都没有说完

//2676. ORIGINAL [#FF00B050]: No word on the Knox Telecommunications issue.
c868d060-7f59-4638-9794-6515b6c0350f = 没有关于诺克斯通信系统的问题

//2677. ORIGINAL [#FF00B050]: No explanation on why this... huge logistical operation is necessary.
c932a8ed-148b-4ba4-a746-7d9c48d9cf4f = 没有任何的解释.....还有大量重要的后勤工作

//2678. ORIGINAL [#FF00B050]: There's a lot of angry, scared people here.
54578124-87b1-4b7b-a636-294fbaa61d8f = 这里有很多愤怒和害怕的人们.

//2679. ORIGINAL [#FF00B050]: They can't get home. They can't speak to their families.
94bedac7-2f2e-4b0d-ba43-c8c2a6517194 = 他们无法回家,也无法跟他们的家人取得联系.

//2680. ORIGINAL [#FF00B050]: And the threat is still an unknown.
207ee502-0720-4cfa-8d68-876e495f84e0 = 现在具体的威胁是什么还不清楚

//2681. ORIGINAL [#FF8080FF]: Keep digging Richard.
6ec13f3c-bf64-4a51-8d7c-1167bc82860f = 继续调查,理查德.

//2682. ORIGINAL [#FF00B050]: I will. Don't you worry.
8b68c46d-7a41-4ea4-962e-fa8c63c27666 = 放心,我会的.

//2683. ORIGINAL [#FF8080FF]: Next up: the President's date with...
70a2a0cd-a657-46d4-a491-a7dd44a8e89d = 接下来：总统...

//2684. ORIGINAL [#FF8080FF]: ... the Center for Disease Control.
3ab51f26-5134-45e3-a062-0b7d51ba4206 = ...与疾病控制中心开会.

//2685. ORIGINAL [#FF8080FF]: Up after this.
ef7cb2a7-3aad-456e-9888-9db8a4881bd4 = 在这之后.

//2686. ORIGINAL [#FF8080FF]: Good evening. The President has spoken out on the Knox Event.
5ca9391f-0e4b-4aee-9453-c7f65ffccb8a = 晚上好.总统对诺克斯事件发表了自己的看法.

//2687. ORIGINAL [#FF8080FF]: Speaking after a consultation with the Center for Disease Control...
1cc6c68f-b4ad-45ad-adf5-5ae93e6d996e = 在与疾病控制中心讨论之后...

//2688. ORIGINAL [#FF8080FF]: ... he addressed journalists in the White House press room.
ca0937b0-a3e4-4b98-aa1e-740e2c939c11 = ...他在白宫向记者发表了讲话.

//2689. ORIGINAL [#FF8080FF]: This came after a statement from General John McGrew...
967d1ec5-2517-4e1e-9df4-59b11092c41a = 这是在约翰·麦格罗将军...

//2690. ORIGINAL [#FF8080FF]: ... on the border line of the Event itself.
a5dff05d-b90e-4dca-a34e-270eaace8b02 = ...就这场事件发表声明之后做出的讲话.

//2691. ORIGINAL [#FF8080FF]: We'll have all the news as it develops.
e98b541b-6fd6-42e3-8b86-afbeccd0d179 = 我们将会随时掌握最新消息.

//2692. ORIGINAL [#FFFFC000]: Welcome to Talk the Night, with you till dawn! I'm Dawn Stevenson.
dada104c-904c-490b-aa3c-9f2e6eb660e7 = 欢迎来到深夜访谈节目,我们将陪伴你到黎明！我是史蒂文森.

//2693. ORIGINAL [#FFFFC000]: For obvious reasons our planned interview with astronomer Jake Snow...
d0bcaebf-7470-41df-ae1e-a65e9070068b = 很显然,我们推迟了对天文学家...

//2694. ORIGINAL [#FFFFC000]: ... on the meteorite showers we've been seeing has been postponed.
0605be11-5baf-4ee8-ad01-4a392dde1647 = ...杰克·斯诺关于流星雨的采访计划.

//2695. ORIGINAL [#FFFFC000]: With me in the chair instead: Lieutenant General Jim Deacon - retired.
ce594946-f525-4e53-992d-4add812c7d1a = 现在坐在我身边是已退役的吉姆·迪肯中将.

//2696. ORIGINAL [#FFFFC000]: Now, you have a great deal of knowledge in...
16ea26c8-79b1-4788-b005-66262b4db4f9 = 您应该很了解...

//2697. ORIGINAL [Red]: The area. Yes. Knox was my patch, long ago.
a851c9a6-59d6-4248-a1ac-9667637f4398 = 是的,诺克斯这片区域在很久之前是我的地盘.

//2698. ORIGINAL [Red]: Now I want to get one thing straight.
cfb0005f-4851-4d66-bfa8-2528460786fd = 现在我应该清楚的告诉你们.

//2699. ORIGINAL [Red]: I've been watching this station all day, and I've been detecting some...
364e49f9-d497-49d4-89f6-6ac65d54576d = 我一整天都在看这个电视台,我发现你们...
